poi_id,hazard_json,hazard_source,inference_not_placement
poi_502094_1063,"{""hostiles_nearby"":{""Desc_HogBasic_C"":2,""Desc_HogCliff_C"":2,""Desc_SpitterForest_Small_Red_C"":2},""spawns_here"":[""Desc_HogCliff_C""],""nearest_hostile_cm"":1505.9}",SatisfactoryMCP inferred hazard context,true
poi_502094_1067,"{""hostiles_nearby"":{""Desc_HogNuclear_C"":1},""nearest_hostile_cm"":1537.8,""nearest_uranium_cm"":245.3,""nearest_nuclear_hog_spawner_cm"":1537.8}",SatisfactoryMCP inferred hazard context,true
poi_502094_1068,"{""hostiles_nearby"":{""Char_BigCrabHatcher_C"":2,""Char_CrabHatcher_C"":2},""spawns_here"":[""Char_CrabHatcher_C""],""nearest_hostile_cm"":1856.4}",SatisfactoryMCP inferred hazard context,true
poi_502094_1069,"{""hostiles_nearby"":{""Char_BigCrabHatcher_C"":1},""nearest_hostile_cm"":895.4,""nearest_gas_cm"":2377.3,""nearest_gas_class"":""BP_GasPillar_02_C"",""nearest_uranium_cm"":4031.2}",SatisfactoryMCP inferred hazard context,true
poi_502094_1070,"{""hostiles_nearby"":{""Char_BigCrabHatcher_C"":1,""Char_CrabHatcher_C"":1},""nearest_hostile_cm"":2573.7}",SatisfactoryMCP inferred hazard context,true
poi_502094_1071,"{""hostiles_nearby"":{""Desc_HogNuclear_C"":1},""nearest_hostile_cm"":3016.7,""nearest_uranium_cm"":857.5,""nearest_nuclear_hog_spawner_cm"":3016.7}",SatisfactoryMCP inferred hazard context,true
poi_502094_1073,"{""hostiles_nearby"":{""Char_BigCrabHatcher_C"":2,""Desc_SpitterForest_Alpha_C"":1},""nearest_hostile_cm"":1069.1}",SatisfactoryMCP inferred hazard context,true
poi_502094_1074,"{""hostiles_nearby"":{""Desc_HogCliff_C"":1},""nearest_hostile_cm"":1841.8}",SatisfactoryMCP inferred hazard context,true
poi_502094_1075,"{""hostiles_nearby"":{""Desc_SpitterAquatic_Alpha_C"":1},""nearest_hostile_cm"":3722.5}",SatisfactoryMCP inferred hazard context,true
poi_502094_1076,"{""hostiles_nearby"":{""Char_BigCrabHatcher_C"":1,""Char_CrabHatcher_C"":1},""spawns_here"":[""Char_CrabHatcher_C""],""nearest_hostile_cm"":1076.9}",SatisfactoryMCP inferred hazard context,true
poi_502094_1079,"{""hostiles_nearby"":{""Char_CrabHatcher_C"":2},""spawns_here"":[""Char_CrabHatcher_C""],""nearest_hostile_cm"":1540.2}",SatisfactoryMCP inferred hazard context,true
poi_502094_1082,"{""hostiles_nearby"":{""Char_BigCrabHatcher_C"":1,""Desc_SpitterDesert_Alpha_C"":1},""nearest_hostile_cm"":580.7}",SatisfactoryMCP inferred hazard context,true
poi_502094_1083,"{""hostiles_nearby"":{""Char_BigCrabHatcher_C"":1,""Desc_SpitterDesert_Small_C"":2},""nearest_hostile_cm"":1182.4}",SatisfactoryMCP inferred hazard context,true
poi_502094_1084,"{""hostiles_nearby"":{""Desc_SpitterForest_Small_C"":2},""nearest_hostile_cm"":2919.4}",SatisfactoryMCP inferred hazard context,true
poi_502094_1085,"{""hostiles_nearby"":{""Char_CrabHatcher_C"":3},""spawns_here"":[""Char_CrabHatcher_C""],""nearest_hostile_cm"":1972.7}",SatisfactoryMCP inferred hazard context,true
poi_502094_1086,"{""hostiles_nearby"":{""Desc_SpitterForest_Alpha_C"":1},""nearest_hostile_cm"":715.0}",SatisfactoryMCP inferred hazard context,true
poi_502094_1087,"{""hostiles_nearby"":{""Desc_HogCliff_C"":2},""nearest_hostile_cm"":4790.4,""nearest_gas_cm"":965.5,""nearest_gas_class"":""BP_GasPillar_03_C""}",SatisfactoryMCP inferred hazard context,true
poi_502094_1089,"{""hostiles_nearby"":{""Desc_StingerSmall_C"":1},""nearest_hostile_cm"":3227.8}",SatisfactoryMCP inferred hazard context,true
poi_502094_1090,"{""nearest_gas_cm"":1319.6,""nearest_gas_class"":""BP_SporeFlower_C"",""inside_spore_flower_damage_sphere"":true}",SatisfactoryMCP inferred hazard context,true
poi_502094_1091,"{""hostiles_nearby"":{""Desc_SpitterForest_Alpha_C"":1},""nearest_hostile_cm"":605.8}",SatisfactoryMCP inferred hazard context,true
poi_502094_1092,"{""hostiles_nearby"":{""Desc_StingerSmall_C"":2},""nearest_hostile_cm"":1807.2,""nearest_gas_cm"":457.7,""nearest_gas_class"":""BP_SporeFlower_C"",""inside_spore_flower_damage_sphere"":true,""nearest_uranium_cm"":978.3}",SatisfactoryMCP inferred hazard context,true
poi_502094_1093,"{""hostiles_nearby"":{""Desc_StingerSmall_C"":2},""nearest_hostile_cm"":1510.3,""nearest_gas_cm"":466.3,""nearest_gas_class"":""BP_SporeFlower_C"",""inside_spore_flower_damage_sphere"":true}",SatisfactoryMCP inferred hazard context,true
poi_502094_1094,"{""hostiles_nearby"":{""Desc_StingerAlpha_C"":3,""Desc_StingerElite_C"":1,""Desc_StingerSmall_C"":1},""nearest_hostile_cm"":2987.1}",SatisfactoryMCP inferred hazard context,true
poi_502094_1095,"{""nearest_gas_cm"":770.8,""nearest_gas_class"":""BP_VolumeGas_01_C""}",SatisfactoryMCP inferred hazard context,true
poi_502094_1096,"{""nearest_gas_cm"":811.7,""nearest_gas_class"":""BP_SporeFlower_C"",""inside_spore_flower_damage_sphere"":true}",SatisfactoryMCP inferred hazard context,true
poi_502094_1097,"{""hostiles_nearby"":{""Desc_SpitterDesert_Alpha_C"":1,""Desc_SpitterDesert_Small_C"":1},""nearest_hostile_cm"":4326.6}",SatisfactoryMCP inferred hazard context,true
poi_502094_1098,"{""hostiles_nearby"":{""Desc_StingerAlpha_C"":1},""nearest_hostile_cm"":3150.1}",SatisfactoryMCP inferred hazard context,true
poi_502094_1099,"{""hostiles_nearby"":{""Desc_HogAlpha_C"":2},""nearest_hostile_cm"":2546.4}",SatisfactoryMCP inferred hazard context,true
poi_502094_1101,"{""hostiles_nearby"":{""Char_CrabHatcher_C"":1},""spawns_here"":[""Char_CrabHatcher_C""],""nearest_hostile_cm"":1288.7,""nearest_gas_cm"":3917.8,""nearest_gas_class"":""BP_GasPillar_03_C""}",SatisfactoryMCP inferred hazard context,true
poi_502094_1102,"{""hostiles_nearby"":{""Char_CrabHatcher_C"":2},""spawns_here"":[""Char_CrabHatcher_C""],""nearest_hostile_cm"":1231.0}",SatisfactoryMCP inferred hazard context,true
poi_502094_1103,"{""hostiles_nearby"":{""Char_CrabHatcher_C"":1},""spawns_here"":[""Char_CrabHatcher_C""],""nearest_hostile_cm"":1018.4}",SatisfactoryMCP inferred hazard context,true
poi_502094_1105,"{""hostiles_nearby"":{""Char_CrabHatcher_C"":2},""nearest_hostile_cm"":3314.7}",SatisfactoryMCP inferred hazard context,true
poi_502094_1106,"{""hostiles_nearby"":{""Desc_StingerSmall_C"":9},""nearest_hostile_cm"":1087.9}",SatisfactoryMCP inferred hazard context,true
poi_502094_1107,"{""hostiles_nearby"":{""Desc_StingerAlpha_C"":1},""nearest_hostile_cm"":1679.4,""nearest_gas_cm"":1658.3,""nearest_gas_class"":""BP_GasPillar_03_C""}",SatisfactoryMCP inferred hazard context,true
poi_502094_1108,"{""hostiles_nearby"":{""Desc_StingerSmall_C"":5},""spawns_here"":[""Desc_StingerSmall_C""],""nearest_hostile_cm"":860.7,""nearest_gas_cm"":573.4,""nearest_gas_class"":""BP_VolumeGas_01_C""}",SatisfactoryMCP inferred hazard context,true
poi_502094_1109,"{""hostiles_nearby"":{""Char_BigCrabHatcher_C"":1},""nearest_hostile_cm"":1281.0,""nearest_gas_cm"":3158.3,""nearest_gas_class"":""BP_SporeFlower_C""}",SatisfactoryMCP inferred hazard context,true
poi_502094_1110,"{""nearest_uranium_cm"":312.5}",SatisfactoryMCP inferred hazard context,true
poi_502094_1111,"{""hostiles_nearby"":{""Desc_StingerAlpha_C"":1},""nearest_hostile_cm"":2727.7}",SatisfactoryMCP inferred hazard context,true
poi_502094_1113,"{""hostiles_nearby"":{""Desc_HogCliff_C"":1},""nearest_hostile_cm"":4986.8}",SatisfactoryMCP inferred hazard context,true
poi_502094_1114,"{""hostiles_nearby"":{""Desc_HogBasic_C"":5,""Desc_HogCliff_C"":1},""nearest_hostile_cm"":3595.4,""nearest_gas_cm"":3706.4,""nearest_gas_class"":""BP_SporeFlower_C""}",SatisfactoryMCP inferred hazard context,true
poi_502094_1115,"{""hostiles_nearby"":{""Desc_StingerSmall_C"":1},""nearest_hostile_cm"":1397.7}",SatisfactoryMCP inferred hazard context,true
poi_502094_1117,"{""hostiles_nearby"":{""Desc_SpitterDesert_Alpha_C"":1,""Desc_SpitterDesert_Small_C"":2},""nearest_hostile_cm"":4720.6,""nearest_uranium_cm"":80.2}",SatisfactoryMCP inferred hazard context,true
poi_502094_1118,"{""hostiles_nearby"":{""Char_CrabHatcher_C"":2},""spawns_here"":[""Char_CrabHatcher_C""],""nearest_hostile_cm"":800.2}",SatisfactoryMCP inferred hazard context,true
poi_502094_1120,"{""nearest_gas_cm"":3965.5,""nearest_gas_class"":""BP_SporeFlower_C""}",SatisfactoryMCP inferred hazard context,true
poi_502094_1121,"{""hostiles_nearby"":{""Desc_SpitterForest_Alpha_C"":1,""Desc_SpitterForest_Small_C"":3},""spawns_here"":[""Desc_SpitterForest_Small_C""],""nearest_hostile_cm"":847.0}",SatisfactoryMCP inferred hazard context,true
poi_502094_1123,"{""hostiles_nearby"":{""Desc_HogCliff_C"":1},""nearest_hostile_cm"":3912.2}",SatisfactoryMCP inferred hazard context,true
poi_502094_1125,"{""hostiles_nearby"":{""Char_BigCrabHatcher_C"":1},""nearest_hostile_cm"":4129.3}",SatisfactoryMCP inferred hazard context,true
poi_502094_1126,"{""nearest_gas_cm"":1108.0,""nearest_gas_class"":""BP_VolumeGas_01_C""}",SatisfactoryMCP inferred hazard context,true
poi_502094_1127,"{""nearest_uranium_cm"":2252.6}",SatisfactoryMCP inferred hazard context,true
poi_502094_1128,"{""hostiles_nearby"":{""Desc_StingerAlpha_C"":1,""Desc_StingerSmall_C"":5},""spawns_here"":[""Desc_StingerSmall_C""],""nearest_hostile_cm"":693.0,""nearest_gas_cm"":1489.2,""nearest_gas_class"":""BP_SporeFlower_C""}",SatisfactoryMCP inferred hazard context,true
poi_502094_1129,"{""hostiles_nearby"":{""Desc_StingerSmall_C"":5},""nearest_hostile_cm"":4600.0}",SatisfactoryMCP inferred hazard context,true
poi_502094_1130,"{""hostiles_nearby"":{""Desc_StingerElite_C"":1,""Desc_StingerSmall_C"":6},""spawns_here"":[""Desc_StingerElite_C"",""Desc_StingerSmall_C""],""nearest_hostile_cm"":735.7,""nearest_uranium_cm"":281.2}",SatisfactoryMCP inferred hazard context,true
poi_502094_1131,"{""hostiles_nearby"":{""Desc_HogCliff_C"":2,""Desc_StingerAlpha_C"":2,""Desc_StingerSmall_C"":6},""nearest_hostile_cm"":3202.3,""nearest_gas_cm"":1139.4,""nearest_gas_class"":""BP_SporeFlower_C"",""inside_spore_flower_damage_sphere"":true}",SatisfactoryMCP inferred hazard context,true
poi_502094_1132,"{""hostiles_nearby"":{""Char_CrabHatcher_C"":2,""Desc_SpitterDesert_Alpha_C"":1,""Desc_SpitterDesert_Small_C"":2},""spawns_here"":[""Char_CrabHatcher_C""],""nearest_hostile_cm"":2325.0}",SatisfactoryMCP inferred hazard context,true
poi_502094_1134,"{""hostiles_nearby"":{""Desc_SpitterForest_Small_C"":1},""nearest_hostile_cm"":4162.5}",SatisfactoryMCP inferred hazard context,true
poi_502094_1135,"{""hostiles_nearby"":{""Desc_HogAlpha_C"":1,""Desc_HogBasic_C"":2},""nearest_hostile_cm"":1036.8}",SatisfactoryMCP inferred hazard context,true
poi_502094_1136,"{""hostiles_nearby"":{""Desc_HogCliff_C"":1,""Desc_SpitterDesert_Alpha_C"":1},""nearest_hostile_cm"":3448.9}",SatisfactoryMCP inferred hazard context,true
poi_502094_1137,"{""hostiles_nearby"":{""Char_CrabHatcher_C"":2,""Desc_StingerAlpha_C"":1},""spawns_here"":[""Char_CrabHatcher_C""],""nearest_hostile_cm"":2084.3}",SatisfactoryMCP inferred hazard context,true
poi_502094_1138,"{""hostiles_nearby"":{""Desc_HogNuclear_C"":1},""nearest_hostile_cm"":2388.0,""nearest_uranium_cm"":734.7,""nearest_nuclear_hog_spawner_cm"":2388.0}",SatisfactoryMCP inferred hazard context,true
poi_502094_1142,"{""hostiles_nearby"":{""Desc_SpitterForest_Red_Alpha_C"":1},""spawns_here"":[""Desc_SpitterForest_Red_Alpha_C""],""nearest_hostile_cm"":1503.3,""nearest_uranium_cm"":1039.0}",SatisfactoryMCP inferred hazard context,true
poi_502094_1143,"{""hostiles_nearby"":{""Char_BigCrabHatcher_C"":1,""Char_CrabHatcher_C"":1},""spawns_here"":[""Char_CrabHatcher_C""],""nearest_hostile_cm"":1118.8}",SatisfactoryMCP inferred hazard context,true
poi_502094_1144,"{""hostiles_nearby"":{""Char_BigCrabHatcher_C"":1,""Char_CrabHatcher_C"":1},""spawns_here"":[""Char_CrabHatcher_C""],""nearest_hostile_cm"":1140.0}",SatisfactoryMCP inferred hazard context,true
poi_502094_1146,"{""hostiles_nearby"":{""Desc_HogBasic_C"":2,""Desc_StingerElite_C"":4,""Desc_StingerSmall_C"":3},""spawns_here"":[""Desc_StingerElite_C""],""nearest_hostile_cm"":346.4,""nearest_gas_cm"":3923.7,""nearest_gas_class"":""BP_SporeFlower_C""}",SatisfactoryMCP inferred hazard context,true
poi_502094_1147,"{""hostiles_nearby"":{""Desc_StingerAlpha_C"":3},""nearest_hostile_cm"":1330.1,""nearest_gas_cm"":923.9,""nearest_gas_class"":""BP_SporeFlower_C"",""inside_spore_flower_damage_sphere"":true}",SatisfactoryMCP inferred hazard context,true
poi_502094_1148,"{""hostiles_nearby"":{""Desc_SpitterDesert_Alpha_C"":1},""nearest_hostile_cm"":2559.4}",SatisfactoryMCP inferred hazard context,true
poi_502094_1149,"{""hostiles_nearby"":{""Desc_HogAlpha_C"":1,""Desc_SpitterDesert_Small_C"":3},""nearest_hostile_cm"":4002.8}",SatisfactoryMCP inferred hazard context,true
poi_502094_1151,"{""hostiles_nearby"":{""Desc_SpitterForest_Small_Red_C"":5},""nearest_hostile_cm"":3444.2}",SatisfactoryMCP inferred hazard context,true
poi_502094_1152,"{""hostiles_nearby"":{""Desc_StingerAlpha_C"":1},""spawns_here"":[""Desc_StingerSmall_C""],""nearest_hostile_cm"":1784.1}",SatisfactoryMCP inferred hazard context,true
poi_502094_1153,"{""hostiles_nearby"":{""Desc_StingerSmall_C"":5},""nearest_hostile_cm"":3568.0}",SatisfactoryMCP inferred hazard context,true
poi_502094_1154,"{""hostiles_nearby"":{""Char_BigCrabHatcher_C"":1,""Desc_SpitterDesert_Alpha_C"":3},""nearest_hostile_cm"":851.8,""nearest_uranium_cm"":3922.5}",SatisfactoryMCP inferred hazard context,true
poi_502094_1155,"{""hostiles_nearby"":{""Char_CrabHatcher_C"":2},""spawns_here"":[""Char_CrabHatcher_C""],""nearest_hostile_cm"":1198.5}",SatisfactoryMCP inferred hazard context,true
poi_502094_1156,"{""hostiles_nearby"":{""Desc_SpitterDesert_Alpha_C"":1,""Desc_SpitterDesert_Small_C"":1},""nearest_hostile_cm"":1191.7}",SatisfactoryMCP inferred hazard context,true
poi_502094_1157,"{""hostiles_nearby"":{""Desc_StingerElite_C"":1},""nearest_hostile_cm"":3354.5}",SatisfactoryMCP inferred hazard context,true
poi_502094_1158,"{""hostiles_nearby"":{""Desc_SpitterForest_Red_Alpha_C"":1},""nearest_hostile_cm"":763.9}",SatisfactoryMCP inferred hazard context,true
poi_502094_1159,"{""hostiles_nearby"":{""Desc_SpitterAquatic_Alpha_C"":2},""nearest_hostile_cm"":1821.3}",SatisfactoryMCP inferred hazard context,true
poi_502094_1160,"{""hostiles_nearby"":{""Char_CrabHatcher_C"":4},""spawns_here"":[""Char_CrabHatcher_C""],""nearest_hostile_cm"":2121.9}",SatisfactoryMCP inferred hazard context,true
poi_502094_1161,"{""nearest_uranium_cm"":578.8}",SatisfactoryMCP inferred hazard context,true
poi_502094_1162,"{""hostiles_nearby"":{""Desc_StingerElite_C"":1,""Desc_StingerSmall_C"":1},""nearest_hostile_cm"":2270.8}",SatisfactoryMCP inferred hazard context,true
poi_502094_1163,"{""hostiles_nearby"":{""Desc_SpitterAquatic_Alpha_C"":2},""nearest_hostile_cm"":1809.6}",SatisfactoryMCP inferred hazard context,true
poi_502094_1167,"{""hostiles_nearby"":{""Desc_StingerAlpha_C"":2,""Desc_StingerSmall_C"":5},""spawns_here"":[""Desc_StingerAlpha_C"",""Desc_StingerSmall_C""],""nearest_hostile_cm"":478.7}",SatisfactoryMCP inferred hazard context,true
poi_502094_1169,"{""nearest_gas_cm"":1529.9,""nearest_gas_class"":""BP_SporeFlower_C""}",SatisfactoryMCP inferred hazard context,true
poi_502094_1172,"{""nearest_gas_cm"":990.2,""nearest_gas_class"":""BP_SporeFlower_C"",""inside_spore_flower_damage_sphere"":true}",SatisfactoryMCP inferred hazard context,true
poi_502094_1173,"{""hostiles_nearby"":{""Desc_StingerAlpha_C"":1,""Desc_StingerSmall_C"":4},""spawns_here"":[""Desc_StingerAlpha_C"",""Desc_StingerSmall_C""],""nearest_hostile_cm"":1283.9,""nearest_gas_cm"":1917.5,""nearest_gas_class"":""BP_GasPillar_03_C""}",SatisfactoryMCP inferred hazard context,true
poi_502094_1174,"{""hostiles_nearby"":{""Desc_SpitterDesert_Alpha_C"":1},""nearest_hostile_cm"":1679.9}",SatisfactoryMCP inferred hazard context,true
poi_502094_1175,"{""nearest_gas_cm"":1729.5,""nearest_gas_class"":""BP_SporeFlower_C""}",SatisfactoryMCP inferred hazard context,true
poi_502094_1176,"{""hostiles_nearby"":{""Char_CrabHatcher_C"":2,""Desc_StingerAlpha_C"":4,""Desc_StingerSmall_C"":2},""nearest_hostile_cm"":1614.3}",SatisfactoryMCP inferred hazard context,true
poi_502094_1178,"{""hostiles_nearby"":{""Desc_StingerSmall_C"":5},""nearest_hostile_cm"":3361.1}",SatisfactoryMCP inferred hazard context,true
poi_502094_1179,"{""hostiles_nearby"":{""Desc_HogNuclear_C"":1},""nearest_hostile_cm"":1715.3,""nearest_nuclear_hog_spawner_cm"":1715.3}",SatisfactoryMCP inferred hazard context,true
poi_502094_1180,"{""hostiles_nearby"":{""Desc_StingerAlpha_C"":1,""Desc_StingerSmall_C"":5},""nearest_hostile_cm"":1225.6}",SatisfactoryMCP inferred hazard context,true
poi_502094_1183,"{""hostiles_nearby"":{""Char_BigCrabHatcher_C"":1},""nearest_hostile_cm"":822.5}",SatisfactoryMCP inferred hazard context,true
poi_502094_1186,"{""hostiles_nearby"":{""Desc_SpitterAquatic_Alpha_C"":2},""nearest_hostile_cm"":3698.9}",SatisfactoryMCP inferred hazard context,true
poi_502094_1187,"{""nearest_gas_cm"":1100.2,""nearest_gas_class"":""BP_GasPillar_02_C"",""nearest_uranium_cm"":143.5}",SatisfactoryMCP inferred hazard context,true
poi_502094_1188,"{""nearest_gas_cm"":317.7,""nearest_gas_class"":""BP_SporeFlower_C"",""inside_spore_flower_damage_sphere"":true}",SatisfactoryMCP inferred hazard context,true
poi_502094_1189,"{""hostiles_nearby"":{""Desc_StingerElite_C"":1,""Desc_StingerSmall_C"":5},""nearest_hostile_cm"":1283.1,""nearest_gas_cm"":4825.9,""nearest_gas_class"":""BP_GasPillar_03_C""}",SatisfactoryMCP inferred hazard context,true
poi_502094_1190,"{""nearest_gas_cm"":794.4,""nearest_gas_class"":""BP_GasPillar_02_C""}",SatisfactoryMCP inferred hazard context,true
poi_502094_1193,"{""hostiles_nearby"":{""Char_BigCrabHatcher_C"":2},""nearest_hostile_cm"":4393.5}",SatisfactoryMCP inferred hazard context,true
poi_502094_1194,"{""hostiles_nearby"":{""Char_BigCrabHatcher_C"":2},""nearest_hostile_cm"":1708.8}",SatisfactoryMCP inferred hazard context,true
poi_502094_1195,"{""hostiles_nearby"":{""Desc_HogCliff_C"":1},""nearest_hostile_cm"":4846.3,""nearest_gas_cm"":1365.9,""nearest_gas_class"":""BP_SporeFlower_C"",""inside_spore_flower_damage_sphere"":true,""nearest_uranium_cm"":781.8}",SatisfactoryMCP inferred hazard context,true
poi_502094_1196,"{""hostiles_nearby"":{""Desc_HogNuclear_C"":1},""nearest_hostile_cm"":1731.9,""nearest_nuclear_hog_spawner_cm"":1731.9}",SatisfactoryMCP inferred hazard context,true
poi_502094_1198,"{""hostiles_nearby"":{""Char_BigCrabHatcher_C"":1,""Desc_SpitterAquatic_Alpha_C"":1},""nearest_hostile_cm"":1079.5}",SatisfactoryMCP inferred hazard context,true
poi_502094_1199,"{""hostiles_nearby"":{""Char_BigCrabHatcher_C"":2,""Char_CrabHatcher_C"":1},""nearest_hostile_cm"":1875.5}",SatisfactoryMCP inferred hazard context,true
poi_502094_1200,"{""hostiles_nearby"":{""Char_BigCrabHatcher_C"":1,""Char_CrabHatcher_C"":1},""spawns_here"":[""Char_CrabHatcher_C""],""nearest_hostile_cm"":2116.2,""nearest_gas_cm"":4081.8,""nearest_gas_class"":""BP_GasPillar_04_C""}",SatisfactoryMCP inferred hazard context,true
poi_502094_1202,"{""hostiles_nearby"":{""Desc_StingerAlpha_C"":2},""nearest_hostile_cm"":3982.2,""nearest_gas_cm"":3385.8,""nearest_gas_class"":""BP_GasPillar_01_C""}",SatisfactoryMCP inferred hazard context,true
poi_502094_1205,"{""hostiles_nearby"":{""Char_CrabHatcher_C"":3,""Desc_HogAlpha_C"":2,""Desc_HogCliff_C"":1},""spawns_here"":[""Char_CrabHatcher_C"",""Desc_HogAlpha_C""],""nearest_hostile_cm"":257.3}",SatisfactoryMCP inferred hazard context,true
poi_502094_1206,"{""nearest_gas_cm"":522.1,""nearest_gas_class"":""BP_GasPillar_02_C""}",SatisfactoryMCP inferred hazard context,true
poi_502094_1207,"{""hostiles_nearby"":{""Desc_HogAlpha_C"":1},""nearest_hostile_cm"":758.4,""nearest_gas_cm"":4274.9,""nearest_gas_class"":""BP_SporeFlower_C""}",SatisfactoryMCP inferred hazard context,true
poi_502094_1208,"{""hostiles_nearby"":{""Char_BigCrabHatcher_C"":1},""nearest_hostile_cm"":507.1}",SatisfactoryMCP inferred hazard context,true
poi_502094_1209,"{""nearest_gas_cm"":1581.0,""nearest_gas_class"":""BP_GasPillar_02_C""}",SatisfactoryMCP inferred hazard context,true
poi_502094_1211,"{""hostiles_nearby"":{""Char_BigCrabHatcher_C"":1},""nearest_hostile_cm"":641.5}",SatisfactoryMCP inferred hazard context,true
poi_502094_1213,"{""hostiles_nearby"":{""Desc_HogCliff_C"":1},""nearest_hostile_cm"":4758.3,""nearest_gas_cm"":1173.2,""nearest_gas_class"":""BP_GasPillar_01_C""}",SatisfactoryMCP inferred hazard context,true
