poi_id,poi_type,source_object_id,source_cell,source_category,source_class,east_m,north_m,elevation_m,source_game_build,source_sha256
poi_502094_0936,power_slug_blue,Persistent_Level:PersistentLevel.BP_Crystal6,CZH52GE56E33C36FJHW7CFXOV,power_slug_blue,BP_Crystal_C,-1362.762,1137.765,28.349,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
poi_502094_0937,power_slug_blue,Persistent_Level:PersistentLevel.BP_Crystal38_2,CZHFQ4Q181DWOGR3ZVTIBHQLC,power_slug_blue,BP_Crystal_C,1677.95,-975.75,60.07,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
poi_502094_0938,power_slug_blue,Persistent_Level:PersistentLevel.BP_Crystal153,CZTWF2I7DK01B1X32QFGOOYLP,power_slug_blue,BP_Crystal_C,4010.552,1441.128,49.783,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
poi_502094_0939,power_slug_blue,Persistent_Level:PersistentLevel.BP_Crystal154,CZTWF2I7DK01B1X32QFGOOYLP,power_slug_blue,BP_Crystal_C,4061.752,1487.238,70.513,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
poi_502094_0940,power_slug_blue,Persistent_Level:PersistentLevel.BP_Crystal5_5126,D1FFLTHEARRNUZAIW2X4OWIS2,power_slug_blue,BP_Crystal_C,-597.187,215.221,189.397,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
poi_502094_0941,power_slug_blue,Persistent_Level:PersistentLevel.BP_Crystal21_24,D3O12SR4WCK6DPLVPLUEP1K0C,power_slug_blue,BP_Crystal_C,-2367.334,383.093,-16.218,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
poi_502094_0942,power_slug_blue,Persistent_Level:PersistentLevel.BP_Crystal4_73,D50JE516JR21IVYL84YNJQ75U,power_slug_blue,BP_Crystal_C,2127.03,-685.779,-16.648,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
poi_502094_0943,power_slug_blue,Persistent_Level:PersistentLevel.BP_Crystal1_6,D86A6DNVJPIFYWQKNCJZCJ3FB,power_slug_blue,BP_Crystal_C,1124.77,-2006.496,-50.547,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
poi_502094_0944,power_slug_blue,Persistent_Level:PersistentLevel.BP_Crystal_C_UAID_40B076DF2F792A8701_1662356113,D8S02CEFT15CYD0MYDC9M25WC,power_slug_blue,BP_Crystal_C,-594.65,1095.4,33.6,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
poi_502094_0945,power_slug_blue,Persistent_Level:PersistentLevel.BP_Crystal60,D96R35R0IB8F8UMF2SZR7ZIO2,power_slug_blue,BP_Crystal_C,1219.86,605.684,81.239,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
poi_502094_0946,power_slug_blue,Persistent_Level:PersistentLevel.BP_Crystal_mk45_UAID_40B076DF2F79B26201_1806151977,D9TRPKE33S98PUN1VEU3MM5MY,power_slug_blue,BP_Crystal_C,777.991,1854.666,-12.838,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
poi_502094_0947,power_slug_blue,Persistent_Level:PersistentLevel.BP_Crystal44,DA9V662RLCS858ZRU5WOSOZ0L,power_slug_blue,BP_Crystal_C,291.625,-1108.401,-87.727,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
poi_502094_0948,power_slug_blue,Persistent_Level:PersistentLevel.BP_Crystal7_8,DANZO2C5SIM0LTDJFT5P2OKYK,power_slug_blue,BP_Crystal_C,-1287.0,-1177.037,78.099,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
poi_502094_0949,power_slug_blue,Persistent_Level:PersistentLevel.BP_Crystal122_5,DERRQJBEGO89IIBYZTURYHQ8C,power_slug_blue,BP_Crystal_C,1505.6,2233.35,-5.69,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
poi_502094_0950,power_slug_blue,Persistent_Level:PersistentLevel.BP_Crystal13_44,DFTEM3CBU6AYLSJVB3NTYGRQY,power_slug_blue,BP_Crystal_C,537.964,-1089.465,114.391,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
poi_502094_0951,power_slug_blue,Persistent_Level:PersistentLevel.BP_Crystal16,DGJVLG938BV6CSLV0H3GISTFX,power_slug_blue,BP_Crystal_C,2400.405,-802.326,-4.755,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
poi_502094_0952,power_slug_blue,Persistent_Level:PersistentLevel.BP_Crystal10_10,DHYPMUZPAEXYJ62HH7DLYJE9D,power_slug_blue,BP_Crystal_C,115.65,-2750.101,-54.858,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
poi_502094_0953,power_slug_blue,Persistent_Level:PersistentLevel.BP_Crystal21_21,DHYPMUZPAEXYJ62HH7DLYJE9D,power_slug_blue,BP_Crystal_C,225.708,-2745.651,27.916,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
poi_502094_0954,power_slug_blue,Persistent_Level:PersistentLevel.BP_Crystal8_8,DHYPMUZPAEXYJ62HH7DLYJE9D,power_slug_blue,BP_Crystal_C,118.845,-2764.369,-50.373,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
poi_502094_0955,power_slug_blue,Persistent_Level:PersistentLevel.BP_Crystal9_9,DHYPMUZPAEXYJ62HH7DLYJE9D,power_slug_blue,BP_Crystal_C,130.38,-2754.06,-56.437,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
poi_502094_0956,power_slug_blue,Persistent_Level:PersistentLevel.BP_Crystal_C_11,DJ3S9VMV5HQRP7RX960Q3G5J5,power_slug_blue,BP_Crystal_C,588.037,-1903.036,32.878,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
poi_502094_0957,power_slug_blue,Persistent_Level:PersistentLevel.BP_Crystal53,DLAE066U88DGNZ7CU6J65THSX,power_slug_blue,BP_Crystal_C,3642.278,2100.007,40.51,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
poi_502094_0958,power_slug_blue,Persistent_Level:PersistentLevel.BP_Crystal17_15,DLE9SJZ8OFDG3N6EAG29CYW34,power_slug_blue,BP_Crystal_C,1805.599,-1899.192,-29.225,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
poi_502094_0959,power_slug_blue,Persistent_Level:PersistentLevel.BP_Crystal19_17,DLE9SJZ8OFDG3N6EAG29CYW34,power_slug_blue,BP_Crystal_C,1830.562,-1807.076,-42.649,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
poi_502094_0960,power_slug_blue,Persistent_Level:PersistentLevel.BP_Crystal20_18,DLE9SJZ8OFDG3N6EAG29CYW34,power_slug_blue,BP_Crystal_C,1784.167,-1867.075,-42.372,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
poi_502094_0961,power_slug_blue,Persistent_Level:PersistentLevel.BP_Crystal21_19,DLE9SJZ8OFDG3N6EAG29CYW34,power_slug_blue,BP_Crystal_C,1788.358,-1824.136,-16.572,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
poi_502094_0962,power_slug_blue,Persistent_Level:PersistentLevel.BP_Crystal4_9,DLE9SJZ8OFDG3N6EAG29CYW34,power_slug_blue,BP_Crystal_C,1943.764,-1938.466,-18.86,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
poi_502094_0963,power_slug_blue,Persistent_Level:PersistentLevel.BP_Crystal_C_35,DLE9SJZ8OFDG3N6EAG29CYW34,power_slug_blue,BP_Crystal_C,1849.775,-1847.367,-20.15,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
poi_502094_0964,power_slug_blue,Persistent_Level:PersistentLevel.BP_Crystal_C_UAID_04421A9713F007B101_1247933313,DNIQPK5G3A7XOM05H7LJWX9WS,power_slug_blue,BP_Crystal_C,2235.85,920.53,14.4,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
poi_502094_0965,power_slug_blue,Persistent_Level:PersistentLevel.BP_Crystal_mk2_C_UAID_04421A9713F007B101_1436486318,DNIQPK5G3A7XOM05H7LJWX9WS,power_slug_blue,BP_Crystal_C,2216.77,777.72,104.89,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
poi_502094_0966,power_slug_blue,Persistent_Level:PersistentLevel.BP_Crystal12_12002,DOJQGEKPGRXUA6ZX4OIMHB07V,power_slug_blue,BP_Crystal_C,-639.227,733.957,173.19,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
poi_502094_0967,power_slug_blue,Persistent_Level:PersistentLevel.BP_Crystal_C_96,DQ9XZAW233YJ8OX3C6ZXAHJVV,power_slug_blue,BP_Crystal_C,3060.24,475.575,57.855,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
poi_502094_0968,power_slug_blue,Persistent_Level:PersistentLevel.BP_Crystal7_16,DQE2FUE2YG5ULHVIHD55FRONS,power_slug_blue,BP_Crystal_C,-335.449,793.592,7.843,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
poi_502094_0969,power_slug_blue,Persistent_Level:PersistentLevel.BP_Crystal8_17,DQE2FUE2YG5ULHVIHD55FRONS,power_slug_blue,BP_Crystal_C,-478.126,797.825,189.042,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
poi_502094_0970,power_slug_blue,Persistent_Level:PersistentLevel.BP_Crystal5,DT3ULNVWHNNOAHFD94CAR3FPL,power_slug_blue,BP_Crystal_C,-1935.562,965.141,-2.907,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
poi_502094_0971,power_slug_blue,Persistent_Level:PersistentLevel.BP_Crystal19,E6BP38L1OLK98TK33KJEW8VVI,power_slug_blue,BP_Crystal_C,-1161.915,1605.321,8.97,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
poi_502094_0972,power_slug_blue,Persistent_Level:PersistentLevel.BP_Crystal22_7,E6VDO3IRB8GYFL0D6AZYCE988,power_slug_blue,BP_Crystal_C,475.013,1260.14,138.663,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
poi_502094_0973,power_slug_blue,Persistent_Level:PersistentLevel.BP_Crystal8_11,E7VYFNVTW232ZZAZCLJ4F2TKH,power_slug_blue,BP_Crystal_C,-1735.855,789.48,46.786,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
poi_502094_0974,power_slug_blue,Persistent_Level:PersistentLevel.BP_Crystal_C_UAID_40B076DF2F79265B01_1210582944,EBEOX8OTF7IRH1NGOSQHFCPDU,power_slug_blue,BP_Crystal_C,328.609,2399.126,10.568,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
poi_502094_0975,power_slug_blue,Persistent_Level:PersistentLevel.BP_Crystal78,ECM91LC9SCX17MK67022TK8FI,power_slug_blue,BP_Crystal_C,3254.686,817.66,57.392,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
poi_502094_0976,power_slug_blue,Persistent_Level:PersistentLevel.BP_Crystal_C_UAID_40B076DF2F79275B01_1177099121,EF9SQDOUFQGSGW9HGMWVGYM4T,power_slug_blue,BP_Crystal_C,208.903,2489.944,18.107,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
poi_502094_0977,power_slug_blue,Persistent_Level:PersistentLevel.BP_Crystal148,EH30561446HR21R404CG234TF,power_slug_blue,BP_Crystal_C,3656.167,1401.355,49.297,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
poi_502094_0978,power_slug_blue,Persistent_Level:PersistentLevel.BP_Crystal52,EM9GFIBYRK7WRLKNSLGU7QM67,power_slug_blue,BP_Crystal_C,3815.637,2088.711,51.973,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
poi_502094_0979,power_slug_blue,Persistent_Level:PersistentLevel.BP_Crystal1,EMTT7UM3SG1B0MQZNJO4QPGPR,power_slug_blue,BP_Crystal_C,-2118.126,1405.933,31.072,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
poi_502094_0980,power_slug_blue,Persistent_Level:PersistentLevel.BP_Crystal15,EMTT7UM3SG1B0MQZNJO4QPGPR,power_slug_blue,BP_Crystal_C,-2088.518,1511.87,102.576,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
poi_502094_0981,power_slug_blue,Persistent_Level:PersistentLevel.BP_Crystal30,EMTT7UM3SG1B0MQZNJO4QPGPR,power_slug_blue,BP_Crystal_C,-1954.418,1395.366,26.775,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
poi_502094_0982,power_slug_blue,Persistent_Level:PersistentLevel.BP_Crystal37_24,EMTT7UM3SG1B0MQZNJO4QPGPR,power_slug_blue,BP_Crystal_C,-1975.092,1458.96,19.943,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
poi_502094_0983,power_slug_blue,Persistent_Level:PersistentLevel.BP_Crystal2,EPNKO53YJKXUZRUS8MU7JYU4Q,power_slug_blue,BP_Crystal_C,-2616.672,1919.902,-8.901,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
poi_502094_0984,power_slug_blue,Persistent_Level:PersistentLevel.BP_Crystal29_24,EQ3RXAR8YVCMQ5LYPC1XVLOZ4,power_slug_blue,BP_Crystal_C,-1356.822,-721.591,82.004,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
poi_502094_0985,power_slug_blue,Persistent_Level:PersistentLevel.BP_Crystal121_2,ESOVBFICSK5Q2DZ2HIVSXDOPH,power_slug_blue,BP_Crystal_C,1680.15,2410.4,55.3,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
poi_502094_0986,power_slug_blue,Persistent_Level:PersistentLevel.BP_Crystal17_17,ETCKC8N9M1NT93D1XPW8I86MW,power_slug_blue,BP_Crystal_C,-977.054,-2003.047,28.361,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
poi_502094_0987,power_slug_blue,Persistent_Level:PersistentLevel.BP_Crystal16_22,ETK76NUH3SMT5CZD1LZ7XFPOR,power_slug_blue,BP_Crystal_C,1667.266,-2037.014,-36.057,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
poi_502094_0988,power_slug_blue,Persistent_Level:PersistentLevel.BP_Crystal6_11,ETK76NUH3SMT5CZD1LZ7XFPOR,power_slug_blue,BP_Crystal_C,1699.761,-1946.296,-79.038,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
poi_502094_0989,power_slug_blue,Persistent_Level:PersistentLevel.BP_Crystal8_9,ETKG8NSAO6YFJTFIDYRLKXII5,power_slug_blue,BP_Crystal_C,-868.896,-450.673,35.704,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
poi_502094_0990,power_slug_blue,Persistent_Level:PersistentLevel.BP_Crystal12_15,EU62C6HXV64SSAC7EISCK30EJ,power_slug_blue,BP_Crystal_C,-1773.661,443.7,-17.516,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
poi_502094_0991,power_slug_blue,Persistent_Level:PersistentLevel.BP_Crystal50,EUUUHNTL4EPUT0DN2OF1SCNIB,power_slug_blue,BP_Crystal_C,3511.886,2051.83,44.525,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
poi_502094_0992,power_slug_blue,Persistent_Level:PersistentLevel.BP_Crystal82,EUUUHNTL4EPUT0DN2OF1SCNIB,power_slug_blue,BP_Crystal_C,3461.882,2097.896,44.619,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
poi_502094_0993,power_slug_blue,Persistent_Level:PersistentLevel.BP_Crystal13,EV6PY2SCQ9RRWQM730T1IJ0TP,power_slug_blue,BP_Crystal_C,-1366.056,1844.914,157.81,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
poi_502094_0994,power_slug_blue,Persistent_Level:PersistentLevel.BP_Crystal24,EV6PY2SCQ9RRWQM730T1IJ0TP,power_slug_blue,BP_Crystal_C,-1474.121,1758.937,104.866,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
poi_502094_0995,power_slug_blue,Persistent_Level:PersistentLevel.BP_Crystal47,EV6PY2SCQ9RRWQM730T1IJ0TP,power_slug_blue,BP_Crystal_C,-1364.119,1846.009,258.842,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
poi_502094_0996,power_slug_blue,Persistent_Level:PersistentLevel.BP_Crystal_C_UAID_40B076DF2F79C96201_2035056042,EVOBVNIZXZH3P171HK2AF9NJ5,power_slug_blue,BP_Crystal_C,-139.699,1802.984,-13.682,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
poi_502094_0997,power_slug_blue,Persistent_Level:PersistentLevel.BP_Crystal93,EX86OPVVFD834Z9LEG2JI00UU,power_slug_blue,BP_Crystal_C,1270.45,1830.15,55.65,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
poi_502094_0998,power_slug_blue,Persistent_Level:PersistentLevel.BP_Crystal_C_UAID_04421A9713F0805B01_1369679802,EX86OPVVFD834Z9LEG2JI00UU,power_slug_blue,BP_Crystal_C,1237.54,1820.09,19.02,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
poi_502094_0999,power_slug_blue,Persistent_Level:PersistentLevel.BP_Crystal_mk45_UAID_40B076DF2F79646201_1982914249,EX86OPVVFD834Z9LEG2JI00UU,power_slug_blue,BP_Crystal_C,1262.664,1937.494,6.76,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
poi_502094_1000,power_slug_blue,Persistent_Level:PersistentLevel.BP_Crystal21_86,F1OVL33BAIA1H4OCNI68V1FS9,power_slug_blue,BP_Crystal_C,2073.708,-0.922,-11.314,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
poi_502094_1001,power_slug_blue,Persistent_Level:PersistentLevel.BP_Crystal18,F2IHWAEDW3TLBQVWEPINFIGBY,power_slug_blue,BP_Crystal_C,2296.66,-1601.36,76.24,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
poi_502094_1002,power_slug_blue,Persistent_Level:PersistentLevel.BP_Crystal_C_UAID_04421A9713F0A67401_1901138878,F38EQCJFYG8UE3JCR0F7FBTQL,power_slug_blue,BP_Crystal_C,1000.61,-606.54,226.0,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
poi_502094_1003,power_slug_blue,Persistent_Level:PersistentLevel.BP_Crystal_C_UAID_04421A9713F0A67401_1962658879,F38EQCJFYG8UE3JCR0F7FBTQL,power_slug_blue,BP_Crystal_C,962.12,-636.0,223.45,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
poi_502094_1004,power_slug_blue,Persistent_Level:PersistentLevel.BP_Crystal_C_UAID_04421A9713F0A67401_2008955880,F38EQCJFYG8UE3JCR0F7FBTQL,power_slug_blue,BP_Crystal_C,959.5,-608.99,224.48,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
poi_502094_1005,power_slug_blue,Persistent_Level:PersistentLevel.BP_Crystal_C_UAID_04421A9713F0A67401_2137612882,F38EQCJFYG8UE3JCR0F7FBTQL,power_slug_blue,BP_Crystal_C,978.46,-569.29,227.33,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
poi_502094_1006,power_slug_blue,Persistent_Level:PersistentLevel.BP_Crystal_C_UAID_04421A9713F0A77401_1114044059,F38EQCJFYG8UE3JCR0F7FBTQL,power_slug_blue,BP_Crystal_C,994.5,-586.88,219.49,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
poi_502094_1007,power_slug_blue,Persistent_Level:PersistentLevel.BP_Crystal_C_UAID_40B076DF2F79486401_1444694438,F3M0O0KSWNVIEN5FLVZZLNU8D,power_slug_blue,BP_Crystal_C,899.53,1514.56,37.78,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
poi_502094_1008,power_slug_blue,Persistent_Level:PersistentLevel.BP_Crystal30_30,F4N4HLWUIKWI5X9MEGCWP1TRY,power_slug_blue,BP_Crystal_C,-1052.646,-831.908,131.732,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
poi_502094_1009,power_slug_blue,Persistent_Level:PersistentLevel.BP_Crystal2_6,F4QDBDBOVEVZJES2VWWII2ASP,power_slug_blue,BP_Crystal_C,-2736.182,935.437,-8.408,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
poi_502094_1010,power_slug_blue,Persistent_Level:PersistentLevel.BP_Crystal6_5,F5HTNUK0W9B8SNLA5A3DMJ5RZ,power_slug_blue,BP_Crystal_C,946.807,245.783,58.844,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
poi_502094_1011,power_slug_blue,Persistent_Level:PersistentLevel.BP_Crystal75,F5HTNUK0W9B8SNLA5A3DMJ5RZ,power_slug_blue,BP_Crystal_C,954.09,178.443,155.068,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
poi_502094_1012,power_slug_blue,Persistent_Level:PersistentLevel.BP_Crystal_C_54,F5HTNUK0W9B8SNLA5A3DMJ5RZ,power_slug_blue,BP_Crystal_C,1094.845,229.753,107.568,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
poi_502094_1013,power_slug_purple,Persistent_Level:PersistentLevel.BP_Crystal_mk16_2,05T77O664VCG76XIK7PCWON5H,power_slug_purple,BP_Crystal_mk3_C,1771.55,2060.0,241.84,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
