source_object_id,source_cell,source_category,source_class,east_m,north_m,elevation_m,source_game_build,source_sha256
Persistent_Level:PersistentLevel.BP_Shroom_9876,6ZVPF9UC2EKDMVRXH9PAUWUTQ,mushroom,BP_Shroom_01_C,1328.53,-734.598,107.254,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
Persistent_Level:PersistentLevel.BP_Shroom_01_C_UAID_04421A9713F091A201_1745014975,71KV8L0JE48CFLNDGI6V7KUC7,mushroom,BP_Shroom_01_C,-1820.0,-777.3,189.48,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
Persistent_Level:PersistentLevel.BP_Shroom_01_C_UAID_04421A9713F091A201_1776935978,71KV8L0JE48CFLNDGI6V7KUC7,mushroom,BP_Shroom_01_C,-1812.95,-758.91,172.87,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
Persistent_Level:PersistentLevel.BP_Shroom_01_C_UAID_04421A9713F091A201_1781949979,71KV8L0JE48CFLNDGI6V7KUC7,mushroom,BP_Shroom_01_C,-1812.72,-757.17,197.24,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
Persistent_Level:PersistentLevel.BP_Shroom_01_C_UAID_04421A9713F091A201_1791260980,71KV8L0JE48CFLNDGI6V7KUC7,mushroom,BP_Shroom_01_C,-1777.85,-724.23,213.55,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
Persistent_Level:PersistentLevel.BP_Shroom_01_C_UAID_04421A9713F091A201_1800822982,71KV8L0JE48CFLNDGI6V7KUC7,mushroom,BP_Shroom_01_C,-1821.23,-709.41,211.29,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
Persistent_Level:PersistentLevel.BP_Shroom_01_C_21,7350GF2H0RJTV1JNVAOSS3704,mushroom,BP_Shroom_01_C,1907.5,2521.65,132.7,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
Persistent_Level:PersistentLevel.BP_Shroom_01_C_22,7350GF2H0RJTV1JNVAOSS3704,mushroom,BP_Shroom_01_C,1906.7,2521.2,132.95,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
Persistent_Level:PersistentLevel.BP_Shroom_01_C_UAID_40B076DF2F7978AF01_1891399115,74BPMC5UTR2JS7WNUH0Q041N2,mushroom,BP_Shroom_01_C,2516.96,2926.05,12.24,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
Persistent_Level:PersistentLevel.BP_Shroom_01_C_UAID_40B076DF2F7978AF01_1896360116,74BPMC5UTR2JS7WNUH0Q041N2,mushroom,BP_Shroom_01_C,2516.93,2927.35,12.24,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
Persistent_Level:PersistentLevel.BP_Shroom_343,78LIX115PUIWUPGZJX0KA4SBG,mushroom,BP_Shroom_01_C,-622.012,-303.566,198.328,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
Persistent_Level:PersistentLevel.BP_Shroom_394,78LIX115PUIWUPGZJX0KA4SBG,mushroom,BP_Shroom_01_C,-716.577,-250.727,198.338,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
Persistent_Level:PersistentLevel.BP_Shroom_532,78LIX115PUIWUPGZJX0KA4SBG,mushroom,BP_Shroom_01_C,-705.569,-274.457,197.469,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
Persistent_Level:PersistentLevel.BP_Shroom_535,78LIX115PUIWUPGZJX0KA4SBG,mushroom,BP_Shroom_01_C,-675.793,-273.019,197.811,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
Persistent_Level:PersistentLevel.BP_Shroom_538,78LIX115PUIWUPGZJX0KA4SBG,mushroom,BP_Shroom_01_C,-654.111,-280.674,198.049,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
Persistent_Level:PersistentLevel.BP_Shroom_547,78LIX115PUIWUPGZJX0KA4SBG,mushroom,BP_Shroom_01_C,-697.726,-276.618,198.077,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
Persistent_Level:PersistentLevel.BP_Shroom_104,790JZABNACZTTLKL0SSQG3VG0,mushroom,BP_Shroom_01_C,-383.19,-256.375,197.724,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
Persistent_Level:PersistentLevel.BP_Shroom_107,790JZABNACZTTLKL0SSQG3VG0,mushroom,BP_Shroom_01_C,-397.938,-303.677,198.181,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
Persistent_Level:PersistentLevel.BP_Shroom_110,790JZABNACZTTLKL0SSQG3VG0,mushroom,BP_Shroom_01_C,-407.744,-274.565,197.528,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
Persistent_Level:PersistentLevel.BP_Shroom_113,790JZABNACZTTLKL0SSQG3VG0,mushroom,BP_Shroom_01_C,-437.767,-278.087,197.057,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
Persistent_Level:PersistentLevel.BP_Shroom_116,790JZABNACZTTLKL0SSQG3VG0,mushroom,BP_Shroom_01_C,-424.88,-249.883,203.253,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
Persistent_Level:PersistentLevel.BP_Shroom_119,790JZABNACZTTLKL0SSQG3VG0,mushroom,BP_Shroom_01_C,-458.054,-249.996,197.738,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
Persistent_Level:PersistentLevel.BP_Shroom_134,790JZABNACZTTLKL0SSQG3VG0,mushroom,BP_Shroom_01_C,-502.058,-284.206,197.403,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
Persistent_Level:PersistentLevel.BP_Shroom_137,790JZABNACZTTLKL0SSQG3VG0,mushroom,BP_Shroom_01_C,-470.4,-302.409,199.211,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
Persistent_Level:PersistentLevel.BP_Shroom_286,790JZABNACZTTLKL0SSQG3VG0,mushroom,BP_Shroom_01_C,-474.914,-254.493,199.511,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
Persistent_Level:PersistentLevel.BP_Shroom_5,790JZABNACZTTLKL0SSQG3VG0,mushroom,BP_Shroom_01_C,-340.561,-251.011,196.916,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
Persistent_Level:PersistentLevel.BP_Shroom_83,790JZABNACZTTLKL0SSQG3VG0,mushroom,BP_Shroom_01_C,-334.024,-294.123,196.781,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
Persistent_Level:PersistentLevel.BP_Shroom_86,790JZABNACZTTLKL0SSQG3VG0,mushroom,BP_Shroom_01_C,-379.376,-277.972,196.77,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
Persistent_Level:PersistentLevel.BP_Shroom_212,7BOBYXNJXVHSNAWS15JY4RZZU,mushroom,BP_Shroom_01_C,1368.902,-2524.605,-12.34,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
Persistent_Level:PersistentLevel.BP_Shroom_373,7C25HL90O7SE80GWY5RRVUQMW,mushroom,BP_Shroom_01_C,439.079,540.346,111.154,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
Persistent_Level:PersistentLevel.BP_Shroom_377,7C25HL90O7SE80GWY5RRVUQMW,mushroom,BP_Shroom_01_C,472.332,537.706,110.527,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
Persistent_Level:PersistentLevel.BP_Shroom_378,7C25HL90O7SE80GWY5RRVUQMW,mushroom,BP_Shroom_01_C,479.871,518.967,116.561,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
Persistent_Level:PersistentLevel.BP_Shroom_01_C_UAID_04421A9713F077AF01_1750913018,7CAS0ULEWCUR60RY068U3FG02,mushroom,BP_Shroom_01_C,664.98,1357.2,15.39,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
Persistent_Level:PersistentLevel.BP_Shroom_01_C_UAID_04421A9713F077AF01_1754659019,7CAS0ULEWCUR60RY068U3FG02,mushroom,BP_Shroom_01_C,664.43,1353.83,15.39,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
Persistent_Level:PersistentLevel.BP_Shroom_01_C_19,7D7OQT7C59XPI9USE4REHDKWD,mushroom,BP_Shroom_01_C,1282.45,1436.9,147.5,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
Persistent_Level:PersistentLevel.BP_Shroom_01_C_20,7D7OQT7C59XPI9USE4REHDKWD,mushroom,BP_Shroom_01_C,1283.35,1437.8,147.4,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
Persistent_Level:PersistentLevel.BP_Shroom_01_C_UAID_04421A9713F06DB401_1128200432,7E3PK1QJJZX6CRCL4G84AJK1Y,mushroom,BP_Shroom_01_C,2734.63,2679.92,117.18,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
Persistent_Level:PersistentLevel.BP_Shroom_01_C_UAID_04421A9713F06DB401_1131529433,7E3PK1QJJZX6CRCL4G84AJK1Y,mushroom,BP_Shroom_01_C,2732.66,2682.21,119.84,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
Persistent_Level:PersistentLevel.BP_Shroom_01_C_UAID_04421A9713F06DB401_1140073434,7E3PK1QJJZX6CRCL4G84AJK1Y,mushroom,BP_Shroom_01_C,2736.08,2679.79,117.45,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
Persistent_Level:PersistentLevel.BP_Shroom_261,7ECHWL6WKQE8EBWVDWYDXWMSP,mushroom,BP_Shroom_01_C,3762.197,2441.708,40.256,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
Persistent_Level:PersistentLevel.BP_Shroom_354,7ECHWL6WKQE8EBWVDWYDXWMSP,mushroom,BP_Shroom_01_C,3761.1,2470.7,40.621,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
Persistent_Level:PersistentLevel.BP_Shroom_356,7ECHWL6WKQE8EBWVDWYDXWMSP,mushroom,BP_Shroom_01_C,3605.39,2407.47,27.652,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
Persistent_Level:PersistentLevel.BP_Shroom_357,7ECHWL6WKQE8EBWVDWYDXWMSP,mushroom,BP_Shroom_01_C,3743.752,2470.907,40.063,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
Persistent_Level:PersistentLevel.BP_Shroom_1367,7FWXJNKAT1JDCKOG7KGN4FSI5,mushroom,BP_Shroom_01_C,3063.243,96.364,7.635,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
Persistent_Level:PersistentLevel.BP_Shroom_670,7FWXJNKAT1JDCKOG7KGN4FSI5,mushroom,BP_Shroom_01_C,3038.695,81.542,6.767,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
Persistent_Level:PersistentLevel.BP_BerryBush403_252,7HQ6ZKDEPDYF6WCFQ02KKTF9U,mushroom,BP_Shroom_01_C,1106.098,-92.09,125.465,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
Persistent_Level:PersistentLevel.BP_BerryBush404_253,7HQ6ZKDEPDYF6WCFQ02KKTF9U,mushroom,BP_Shroom_01_C,1120.178,-72.412,129.775,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
Persistent_Level:PersistentLevel.BP_BerryBush405_254,7HQ6ZKDEPDYF6WCFQ02KKTF9U,mushroom,BP_Shroom_01_C,1114.701,-88.582,130.963,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
Persistent_Level:PersistentLevel.BP_BerryBush406_255,7HQ6ZKDEPDYF6WCFQ02KKTF9U,mushroom,BP_Shroom_01_C,1069.241,-49.272,125.772,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
Persistent_Level:PersistentLevel.BP_BerryBush731_501,7HQ6ZKDEPDYF6WCFQ02KKTF9U,mushroom,BP_Shroom_01_C,928.782,-100.645,141.533,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
Persistent_Level:PersistentLevel.BP_Shroom_01_C_UAID_04421A9713F091A201_1679726970,7J30GWM0QGV3PXUTSKXEA6R6G,mushroom,BP_Shroom_01_C,-1594.6,-1074.56,89.08,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
Persistent_Level:PersistentLevel.BP_Shroom_01_C_UAID_04421A9713F091A201_1689668971,7J30GWM0QGV3PXUTSKXEA6R6G,mushroom,BP_Shroom_01_C,-1515.37,-1033.3,108.0,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
Persistent_Level:PersistentLevel.BP_Shroom_272,7J3WGU1S94D8JCWCOKXE7KBOY,mushroom,BP_Shroom_01_C,1907.605,-1707.366,72.566,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
Persistent_Level:PersistentLevel.BP_Shroom_275,7J3WGU1S94D8JCWCOKXE7KBOY,mushroom,BP_Shroom_01_C,1813.177,-1735.04,14.304,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
Persistent_Level:PersistentLevel.BP_Shroom_278,7J3WGU1S94D8JCWCOKXE7KBOY,mushroom,BP_Shroom_01_C,1789.392,-1674.147,10.403,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
Persistent_Level:PersistentLevel.BP_Shroom_82,7J3WGU1S94D8JCWCOKXE7KBOY,mushroom,BP_Shroom_01_C,1771.363,-1611.408,54.278,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
Persistent_Level:PersistentLevel.BP_Shroom_85,7J3WGU1S94D8JCWCOKXE7KBOY,mushroom,BP_Shroom_01_C,1769.04,-1635.194,45.232,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
Persistent_Level:PersistentLevel.BP_Shroom_755,7J7ZD9LDME6Y8QV9VYPX3QPRM,mushroom,BP_Shroom_01_C,514.994,-2173.597,-56.413,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
Persistent_Level:PersistentLevel.BP_Shroom_814,7J7ZD9LDME6Y8QV9VYPX3QPRM,mushroom,BP_Shroom_01_C,650.181,-2151.171,-11.937,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
Persistent_Level:PersistentLevel.BP_Shroom_815,7J7ZD9LDME6Y8QV9VYPX3QPRM,mushroom,BP_Shroom_01_C,627.874,-2151.586,-17.573,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
Persistent_Level:PersistentLevel.BP_Shroom_817,7J7ZD9LDME6Y8QV9VYPX3QPRM,mushroom,BP_Shroom_01_C,613.35,-2164.366,-14.74,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
Persistent_Level:PersistentLevel.BP_Shroom_824,7J7ZD9LDME6Y8QV9VYPX3QPRM,mushroom,BP_Shroom_01_C,516.364,-2228.197,-19.253,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
Persistent_Level:PersistentLevel.BP_Shroom_842,7J7ZD9LDME6Y8QV9VYPX3QPRM,mushroom,BP_Shroom_01_C,554.085,-2342.457,-7.997,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
Persistent_Level:PersistentLevel.BP_Shroom_843,7J7ZD9LDME6Y8QV9VYPX3QPRM,mushroom,BP_Shroom_01_C,514.503,-2337.607,-1.681,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
Persistent_Level:PersistentLevel.BP_Shroom_845,7J7ZD9LDME6Y8QV9VYPX3QPRM,mushroom,BP_Shroom_01_C,549.539,-2245.116,0.904,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
Persistent_Level:PersistentLevel.BP_Shroom_846,7J7ZD9LDME6Y8QV9VYPX3QPRM,mushroom,BP_Shroom_01_C,541.964,-2245.843,0.694,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
Persistent_Level:PersistentLevel.BP_Shroom_849,7J7ZD9LDME6Y8QV9VYPX3QPRM,mushroom,BP_Shroom_01_C,548.799,-2250.48,0.742,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
Persistent_Level:PersistentLevel.BP_Shroom_359,7JRKVZWV0QPT5VXMRN8QD06DI,mushroom,BP_Shroom_01_C,129.235,437.553,131.512,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
Persistent_Level:PersistentLevel.BP_Shroom_360,7JRKVZWV0QPT5VXMRN8QD06DI,mushroom,BP_Shroom_01_C,172.269,457.909,136.807,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
Persistent_Level:PersistentLevel.BP_Shroom_361,7JRKVZWV0QPT5VXMRN8QD06DI,mushroom,BP_Shroom_01_C,261.608,431.59,131.907,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
Persistent_Level:PersistentLevel.BP_Shroom_01_C_UAID_04421A9713F091A201_1662518968,7JYU8WW69BPLEUGN3YYQJ4R7D,mushroom,BP_Shroom_01_C,-1672.4,-1098.77,103.26,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
Persistent_Level:PersistentLevel.BP_Shroom_01_C_UAID_04421A9713F091A201_1670390969,7JYU8WW69BPLEUGN3YYQJ4R7D,mushroom,BP_Shroom_01_C,-1671.64,-1100.8,103.23,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
Persistent_Level:PersistentLevel.BP_Shroom_274,7LEG1LSOCK9EMOZ6R60ZT8EE9,mushroom,BP_Shroom_01_C,-2525.503,1592.9,-15.948,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
Persistent_Level:PersistentLevel.BP_Shroom_65,7LEG1LSOCK9EMOZ6R60ZT8EE9,mushroom,BP_Shroom_01_C,-2542.8,1639.4,-14.575,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
Persistent_Level:PersistentLevel.BP_BerryBush912_595,7M2N6R92SDHZC4M6ZR0L37AZB,mushroom,BP_Shroom_01_C,1473.108,-775.293,96.868,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
Persistent_Level:PersistentLevel.BP_BerryBush966_612,7M2N6R92SDHZC4M6ZR0L37AZB,mushroom,BP_Shroom_01_C,1435.218,-740.964,117.876,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
Persistent_Level:PersistentLevel.BP_BerryBush973_614,7M2N6R92SDHZC4M6ZR0L37AZB,mushroom,BP_Shroom_01_C,1403.461,-797.885,130.358,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
Persistent_Level:PersistentLevel.BP_Shroom_10090,7M2N6R92SDHZC4M6ZR0L37AZB,mushroom,BP_Shroom_01_C,1367.48,-799.06,105.225,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
Persistent_Level:PersistentLevel.BP_Shroom_1540,7M2N6R92SDHZC4M6ZR0L37AZB,mushroom,BP_Shroom_01_C,1436.098,-791.068,101.257,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
Persistent_Level:PersistentLevel.BP_Shroom_4947,7M2N6R92SDHZC4M6ZR0L37AZB,mushroom,BP_Shroom_01_C,1432.188,-877.735,164.165,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
Persistent_Level:PersistentLevel.BP_Shroom_499,7M2N6R92SDHZC4M6ZR0L37AZB,mushroom,BP_Shroom_01_C,1391.076,-745.243,96.339,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
Persistent_Level:PersistentLevel.BP_Shroom_5080,7M2N6R92SDHZC4M6ZR0L37AZB,mushroom,BP_Shroom_01_C,1454.8,-884.071,130.523,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
Persistent_Level:PersistentLevel.BP_Shroom_5205,7M2N6R92SDHZC4M6ZR0L37AZB,mushroom,BP_Shroom_01_C,1491.293,-850.306,132.116,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
Persistent_Level:PersistentLevel.BP_Shroom_5240,7M2N6R92SDHZC4M6ZR0L37AZB,mushroom,BP_Shroom_01_C,1470.074,-826.183,131.438,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
Persistent_Level:PersistentLevel.BP_Shroom_5379,7M2N6R92SDHZC4M6ZR0L37AZB,mushroom,BP_Shroom_01_C,1355.1,-821.9,149.971,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
Persistent_Level:PersistentLevel.BP_Shroom_5424,7M2N6R92SDHZC4M6ZR0L37AZB,mushroom,BP_Shroom_01_C,1341.18,-841.229,134.815,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
Persistent_Level:PersistentLevel.BP_Shroom_9951,7M2N6R92SDHZC4M6ZR0L37AZB,mushroom,BP_Shroom_01_C,1393.798,-766.131,102.407,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
Persistent_Level:PersistentLevel.BP_Shroom_01_C_UAID_04421A9713F091A201_1722908973,81RY42SRZGK4G0I3KP5C9A8DK,mushroom,BP_Shroom_01_C,-1616.1,-923.24,98.91,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
